Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
plantedCorn1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Corn",,"[aaaaab][DECEA3]Samen[ffffff] Mais","[aaaaab][DECEA3]semilla[ffffff] Maíz","[aaaaab][DECEA3]graine[ffffff] Maïs","[aaaaab][DECEA3]seme[ffffff] Granoturco","[aaaaab][DECEA3]種子[ffffff] トウモロコシ（種子）","[aaaaab][DECEA3]씨앗[ffffff] 옥수수","[aaaaab][DECEA3]nasiono[ffffff] Kukurydza","[aaaaab][DECEA3]semente[ffffff] Milho","[aaaaab][DECEA3]семя[ffffff] Кукуруза","[aaaaab][DECEA3]Tohum[ffffff] Mısır","[aaaaab][DECEA3]种子[ffffff] 玉米（种子）","[aaaaab][DECEA3]種子[ffffff] 玉米（種子）"
plantedCorn2,blocks,Block,,,"[DECEA3]Growing[ffffff] Corn",,"[DECEA3]Anbau[ffffff] Mais","[DECEA3]creciendo[ffffff] Maíz","[DECEA3]pousse[ffffff] Maïs","[DECEA3]in crescita[ffffff] Granoturco","[DECEA3]生育中[ffffff] トウモロコシ（生育中）","[DECEA3]성장 중[ffffff] 옥수수","[DECEA3]rosnący[ffffff] Kukurydza","[DECEA3]cultivo[ffffff] Milho","[DECEA3]растет[ffffff] Кукуруза","[DECEA3]Yetişen[ffffff] Mısır","[DECEA3]生长中[ffffff] 玉米","[DECEA3]生長中[ffffff] 玉米"
plantedCorn3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Corn Plant",,"[00ff00]Sammeln[ffffff] Maispflanze","[00ff00]Cosechar[ffffff] Planta de maíz","[00ff00]Récolter[ffffff] Plant de maïs","[00ff00]Raccogli[ffffff] Pianta di granoturco","[00ff00]採取する：[ffffff] トウモロコシ","[00ff00]수확[ffffff] 옥수수","[00ff00]Pozyskaj[ffffff] Kukurydza — roślina","[00ff00]Colher[ffffff] Planta de milho","[00ff00]Добыть[ffffff] Растение «Кукуруза»","[00ff00]Topla[ffffff] Mısır Bitkisi","[00ff00]收集[ffffff] 玉米植株","[00ff00]收穫[ffffff] 玉米植株"
plantedCotton1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Cotton",,"[aaaaab][DECEA3]Samen[ffffff] Baumwolle","[aaaaab][DECEA3]semilla[ffffff] Algodón","[aaaaab][DECEA3]graine[ffffff] Coton","[aaaaab][DECEA3]seme[ffffff] Cotone","[aaaaab][DECEA3]種子[ffffff] 綿花（種子）","[aaaaab][DECEA3]씨앗[ffffff] 목화","[aaaaab][DECEA3]nasiono[ffffff] Bawełna","[aaaaab][DECEA3]semente[ffffff] Algodão","[aaaaab][DECEA3]семя[ffffff] Хлопок","[aaaaab][DECEA3]Tohum[ffffff] Pamuk","[aaaaab][DECEA3]种子[ffffff] 棉花（种子）","[aaaaab][DECEA3]種子[ffffff] 棉花（種子）"
plantedCotton2,blocks,Block,,,"[DECEA3]Growing[ffffff] Cotton",,"[DECEA3]Anbau[ffffff] Baumwolle","[DECEA3]creciendo[ffffff] Algodón","[DECEA3]pousse[ffffff] Coton","[DECEA3]in crescita[ffffff] Cotone","[DECEA3]生育中[ffffff] 綿花（生育中）","[DECEA3]성장 중[ffffff] 목화","[DECEA3]rosnący[ffffff] Bawełna","[DECEA3]cultivo[ffffff] Algodão","[DECEA3]растет[ffffff] Хлопок","[DECEA3]Yetişen[ffffff] Pamuk","[DECEA3]生长中[ffffff] 棉花","[DECEA3]生長中[ffffff] 棉花"
plantedCotton3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Cotton Plant",,"[00ff00]Sammeln[ffffff] Baumwollpflanze","[00ff00]Cosechar[ffffff] Planta de algodón","[00ff00]Récolter[ffffff] Plant de coton","[00ff00]Raccogli[ffffff] Pianta di cotone","[00ff00]採取する：[ffffff] 綿花","[00ff00]수확[ffffff] 목화","[00ff00]Pozyskaj[ffffff] Bawełna — roślina","[00ff00]Colher[ffffff] Planta de algodão","[00ff00]Добыть[ffffff] Растение «Хлопок»","[00ff00]Topla[ffffff] Pamuk Bitkisi","[00ff00]收集[ffffff] 棉花植株","[00ff00]收穫[ffffff] 棉花植株"
plantedGoldenrod1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Goldenrod",,"[aaaaab][DECEA3]Samen[ffffff] Goldrute","[aaaaab][DECEA3]semilla[ffffff] Vara de oro","[aaaaab][DECEA3]graine[ffffff] Gerbe d'or","[aaaaab][DECEA3]seme[ffffff] Verga d'oro","[aaaaab][DECEA3]種子[ffffff] アキノキリンソウ（種子）","[aaaaab][DECEA3]씨앗[ffffff] 미역취","[aaaaab][DECEA3]nasiono[ffffff] Nawłoć","[aaaaab][DECEA3]semente[ffffff] Solidago","[aaaaab][DECEA3]семя[ffffff] Золотарник","[aaaaab][DECEA3]Tohum[ffffff] Altınbaşak","[aaaaab][DECEA3]种子[ffffff] 秋麒麟（种子）","[aaaaab][DECEA3]種子[ffffff] 麒麟草（種子）"
plantedGoldenrod2,blocks,Block,,,"[DECEA3]Growing[ffffff] Goldenrod",,"[DECEA3]Anbau[ffffff] Goldrute","[DECEA3]creciendo[ffffff] Vara de oro","[DECEA3]pousse[ffffff] Gerbe d'or","[DECEA3]in crescita[ffffff] Verga d'oro","[DECEA3]生育中[ffffff] アキノキリンソウ（生育中）","[DECEA3]성장 중[ffffff] 미역취","[DECEA3]rosnący[ffffff] Nawłoć","[DECEA3]cultivo[ffffff] Solidago","[DECEA3]растет[ffffff] Золотарник","[DECEA3]Yetişen[ffffff] Altınbaşak","[DECEA3]生长中[ffffff] 秋麒麟","[DECEA3]生長中[ffffff] 麒麟草"
plantedGoldenrod3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Goldenrod Flower",,"[00ff00]Sammeln[ffffff] Goldrutenpflanze","[00ff00]Cosechar[ffffff] Flor de vara de oro","[00ff00]Récolter[ffffff] Fleur de gerbe d'or","[00ff00]Raccogli[ffffff] Fiore di verga d'oro","[00ff00]採取する：[ffffff] アキノキリンソウの花","[00ff00]수확[ffffff] 미역취 꽃","[00ff00]Pozyskaj[ffffff] Nawłoć — kwiat","[00ff00]Colher[ffffff] Flor de solidago","[00ff00]Добыть[ffffff] Цветок золотарника","[00ff00]Topla[ffffff] Altınbaşak Çiçeği","[00ff00]收集[ffffff] 秋麒麟花","[00ff00]收穫[ffffff] 麒麟草花"
plantedGraceCorn1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Super Corn",,"[aaaaab][DECEA3]Samen[ffffff] Super-Mais","[aaaaab][DECEA3]semilla[ffffff] Supermaíz","[aaaaab][DECEA3]graine[ffffff] Super maïs","[aaaaab][DECEA3]seme[ffffff] Granoturco super","[aaaaab][DECEA3]種子[ffffff] スーパーコーン（種子）","[aaaaab][DECEA3]씨앗[ffffff] 슈퍼 옥수수","[aaaaab][DECEA3]nasiono[ffffff] Super kukurydza","[aaaaab][DECEA3]semente[ffffff] Supermilho","[aaaaab][DECEA3]семя[ffffff] Суперкукуруза","[aaaaab][DECEA3]Tohum[ffffff] Süper Mısır","[aaaaab][DECEA3]种子[ffffff] 超级玉米（种子）","[aaaaab][DECEA3]種子[ffffff] 超級玉米（種子）"
plantedGraceCorn2,blocks,Block,,,"[DECEA3]Growing[ffffff] Super Corn",,"[DECEA3]Anbau[ffffff] Super-Mais","[DECEA3]creciendo[ffffff] Supermaíz","[DECEA3]pousse[ffffff] Super maïs","[DECEA3]in crescita[ffffff] Granoturco super","[DECEA3]生育中[ffffff] スーパーコーン（生育中）","[DECEA3]성장 중[ffffff] 슈퍼 옥수수","[DECEA3]rosnący[ffffff] Super kukurydza","[DECEA3]cultivo[ffffff] Supermilho","[DECEA3]растет[ffffff] Суперкукуруза","[DECEA3]Yetişen[ffffff] Süper Mısır","[DECEA3]生长中[ffffff] 超级玉米","[DECEA3]生長中[ffffff] 超級玉米"
plantedGraceCorn3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Super Corn",,"[00ff00]Sammeln[ffffff] Super-Mais","[00ff00]Cosechar[ffffff] Supermaíz","[00ff00]Récolter[ffffff] Super maïs","[00ff00]Raccogli[ffffff] Granoturco super","[00ff00]採取する：[ffffff] スーパーコーン","[00ff00]수확[ffffff] 슈퍼 옥수수","[00ff00]Pozyskaj[ffffff] Super kukurydza","[00ff00]Colher[ffffff] Supermilho","[00ff00]Добыть[ffffff] Суперкукуруза","[00ff00]Topla[ffffff] Süper Mısır","[00ff00]收集[ffffff] 超级玉米","[00ff00]收穫[ffffff] 超級玉米"
plantedHop1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Hop",,"[aaaaab][DECEA3]Samen[ffffff] Hopfen","[aaaaab][DECEA3]semilla[ffffff] Lúpulo","[aaaaab][DECEA3]graine[ffffff] Houblon","[aaaaab][DECEA3]seme[ffffff] Luppolo","[aaaaab][DECEA3]種子[ffffff] ホップ（種子）","[aaaaab][DECEA3]씨앗[ffffff] 홉","[aaaaab][DECEA3]nasiono[ffffff] Chmiel","[aaaaab][DECEA3]semente[ffffff] Lúpulo","[aaaaab][DECEA3]семя[ffffff] Хмель","[aaaaab][DECEA3]Tohum[ffffff] Şerbetçiotu","[aaaaab][DECEA3]种子[ffffff] 啤酒花（种子）","[aaaaab][DECEA3]種子[ffffff] 啤酒花（種子）"
plantedHop2,blocks,Block,,,"[DECEA3]Growing[ffffff] Hop",,"[DECEA3]Anbau[ffffff] Hopfen","[DECEA3]creciendo[ffffff] Lúpulo","[DECEA3]pousse[ffffff] Houblon","[DECEA3]in crescita[ffffff] Luppolo","[DECEA3]生育中[ffffff] ホップ（生育中）","[DECEA3]성장 중[ffffff] 홉","[DECEA3]rosnący[ffffff] Chmiel","[DECEA3]cultivo[ffffff] Lúpulo","[DECEA3]растет[ffffff] Хмель","[DECEA3]Yetişen[ffffff] Şerbetçiotu","[DECEA3]生长中[ffffff] 啤酒花","[DECEA3]生長中[ffffff] 啤酒花"
plantedHop3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Hop Plant",,"[00ff00]Sammeln[ffffff] Hopfenpflanze","[00ff00]Cosechar[ffffff] Planta de lúpulo","[00ff00]Récolter[ffffff] Plant de houblon","[00ff00]Raccogli[ffffff] Pianta di luppolo","[00ff00]採取する：[ffffff] ホップ","[00ff00]수확[ffffff] 홉","[00ff00]Pozyskaj[ffffff] Chmiel — roślina","[00ff00]Colher[ffffff] Planta de lúpulo","[00ff00]Добыть[ffffff] Растение «Хмель»","[00ff00]Topla[ffffff] Şerbetçiotu Bitkisi","[00ff00]收集[ffffff] 啤酒花植株","[00ff00]收穫[ffffff] 啤酒花植株"
plantedMushroom1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Mushroom Spores",,"[aaaaab][DECEA3]Samen[ffffff] Pilzsporen","[aaaaab][DECEA3]semilla[ffffff] Esporas de seta","[aaaaab][DECEA3]graine[ffffff] Spores de champignon","[aaaaab][DECEA3]seme[ffffff] Spore di fungo","[aaaaab][DECEA3]種子[ffffff] キノコ胞子（種子）","[aaaaab][DECEA3]씨앗[ffffff] 버섯 포자","[aaaaab][DECEA3]nasiono[ffffff] Zarodniki grzybów","[aaaaab][DECEA3]semente[ffffff] Esporos de cogumelos","[aaaaab][DECEA3]семя[ffffff] Споры гриба","[aaaaab][DECEA3]Tohum[ffffff] Mantar Sporları","[aaaaab][DECEA3]种子[ffffff] 蘑菇孢子（种子）","[aaaaab][DECEA3]種子[ffffff] 蘑菇孢子（種子）"
plantedMushroom2,blocks,Block,,,"[DECEA3]Growing[ffffff] Mushrooms",,"[DECEA3]Anbau[ffffff] Pilze","[DECEA3]creciendo[ffffff] Setas","[DECEA3]pousse[ffffff] Champignons","[DECEA3]in crescita[ffffff] Funghi","[DECEA3]生育中[ffffff] キノコ（生育中）","[DECEA3]성장 중[ffffff] 버섯","[DECEA3]rosnący[ffffff] Grzyby","[DECEA3]cultivo[ffffff] Cogumelos","[DECEA3]растет[ffffff] Грибы","[DECEA3]Yetişen[ffffff] Mantarlar","[DECEA3]生长中[ffffff] 蘑菇","[DECEA3]生長中[ffffff] 蘑菇"
plantedMushroom3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Mushrooms",,"[00ff00]Sammeln[ffffff] Pilze","[00ff00]Cosechar[ffffff] Setas","[00ff00]Récolter[ffffff] Champignons","[00ff00]Raccogli[ffffff] Funghi","[00ff00]採取する：[ffffff] キノコ","[00ff00]수확[ffffff] 버섯","[00ff00]Pozyskaj[ffffff] Grzyby","[00ff00]Colher[ffffff] Cogumelos","[00ff00]Добыть[ffffff] Грибы","[00ff00]Topla[ffffff] Mantarlar","[00ff00]收集[ffffff] 蘑菇","[00ff00]收穫[ffffff] 蘑菇"
plantedPotato1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Potato",,"[aaaaab][DECEA3]Samen[ffffff] Kartoffel","[aaaaab][DECEA3]semilla[ffffff] Patata","[aaaaab][DECEA3]graine[ffffff] Pomme de terre","[aaaaab][DECEA3]seme[ffffff] Patata","[aaaaab][DECEA3]種子[ffffff] ジャガイモ（種子）","[aaaaab][DECEA3]씨앗[ffffff] 감자","[aaaaab][DECEA3]nasiono[ffffff] Ziemniak","[aaaaab][DECEA3]semente[ffffff] Batata","[aaaaab][DECEA3]семя[ffffff] Картофель","[aaaaab][DECEA3]Tohum[ffffff] Patates","[aaaaab][DECEA3]种子[ffffff] 土豆（种子）","[aaaaab][DECEA3]種子[ffffff] 土豆（種子）"
plantedPotato2,blocks,Block,,,"[DECEA3]Growing[ffffff] Potato",,"[DECEA3]Anbau[ffffff] Kartoffel","[DECEA3]creciendo[ffffff] Patata","[DECEA3]pousse[ffffff] Pomme de terre","[DECEA3]in crescita[ffffff] Patata","[DECEA3]生育中[ffffff] ジャガイモ（生育中）","[DECEA3]성장 중[ffffff] 감자","[DECEA3]rosnący[ffffff] Ziemniak","[DECEA3]cultivo[ffffff] Batata","[DECEA3]растет[ffffff] Картофель","[DECEA3]Yetişen[ffffff] Patates","[DECEA3]生长中[ffffff] 土豆","[DECEA3]生長中[ffffff] 土豆"
plantedPotato3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Potato Plant",,"[00ff00]Sammeln[ffffff] Kartoffelpflanze","[00ff00]Cosechar[ffffff] Planta de patata","[00ff00]Récolter[ffffff] Plant de pomme de terre","[00ff00]Raccogli[ffffff] Pianta di patata","[00ff00]採取する：[ffffff] ジャガイモ","[00ff00]수확[ffffff] 감자","[00ff00]Pozyskaj[ffffff] Ziemniak — roślina","[00ff00]Colher[ffffff] Planta da batata","[00ff00]Добыть[ffffff] Растение «Картофель»","[00ff00]Topla[ffffff] Patates Bitkisi","[00ff00]收集[ffffff] 土豆植株","[00ff00]收穫[ffffff] 土豆植株"
plantedPumpkin1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Pumpkin",,"[aaaaab][DECEA3]Samen[ffffff] Kürbis","[aaaaab][DECEA3]semilla[ffffff] Calabaza","[aaaaab][DECEA3]graine[ffffff] Citrouille","[aaaaab][DECEA3]seme[ffffff] Zucca","[aaaaab][DECEA3]種子[ffffff] カボチャ（種子）","[aaaaab][DECEA3]씨앗[ffffff] 호박","[aaaaab][DECEA3]nasiono[ffffff] Dynia","[aaaaab][DECEA3]semente[ffffff] Abóbora","[aaaaab][DECEA3]семя[ffffff] Тыква","[aaaaab][DECEA3]Tohum[ffffff] Bal Kabağı","[aaaaab][DECEA3]种子[ffffff] 南瓜（种子）","[aaaaab][DECEA3]種子[ffffff] 南瓜（種子）"
plantedPumpkin2,blocks,Block,,,"[DECEA3]Growing[ffffff] Pumpkin",,"[DECEA3]Anbau[ffffff] Kürbis","[DECEA3]creciendo[ffffff] Calabaza","[DECEA3]pousse[ffffff] Citrouille","[DECEA3]in crescita[ffffff] Zucca","[DECEA3]生育中[ffffff] カボチャ（生育中）","[DECEA3]성장 중[ffffff] 호박","[DECEA3]rosnący[ffffff] Dynia","[DECEA3]cultivo[ffffff] Abóbora","[DECEA3]растет[ffffff] Тыква","[DECEA3]Yetişen[ffffff] Bal Kabağı","[DECEA3]生长中[ffffff] 南瓜","[DECEA3]生長中[ffffff] 南瓜"
plantedPumpkin3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Pumpkin Plant",,"[00ff00]Sammeln[ffffff] Kürbispflanze","[00ff00]Cosechar[ffffff] Planta de calabaza","[00ff00]Récolter[ffffff] Plant de citrouille","[00ff00]Raccogli[ffffff] Pianta di zucca","[00ff00]採取する：[ffffff] カボチャ","[00ff00]수확[ffffff] 호박","[00ff00]Pozyskaj[ffffff] Dynia — roślina","[00ff00]Colher[ffffff] Planta de Abóbora","[00ff00]Добыть[ffffff] Растение «Тыква»","[00ff00]Topla[ffffff] Bal Kabağı Bitkisi","[00ff00]收集[ffffff] 南瓜植株","[00ff00]收穫[ffffff] 南瓜植株"
plantedYucca1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Yucca",,"[aaaaab][DECEA3]Samen[ffffff] Yucca","[aaaaab][DECEA3]semilla[ffffff] Yuca","[aaaaab][DECEA3]graine[ffffff] Yucca","[aaaaab][DECEA3]seme[ffffff] Yucca","[aaaaab][DECEA3]種子[ffffff] ユッカ（種子）","[aaaaab][DECEA3]씨앗[ffffff] 유카","[aaaaab][DECEA3]nasiono[ffffff] Jukka","[aaaaab][DECEA3]semente[ffffff] Yucca","[aaaaab][DECEA3]семя[ffffff] Юкка","[aaaaab][DECEA3]Tohum[ffffff] Avize Ağacı","[aaaaab][DECEA3]种子[ffffff] 丝兰（种子）","[aaaaab][DECEA3]種子[ffffff] 絲蘭（種子）"
plantedYucca2,blocks,Block,,,"[DECEA3]Growing[ffffff] Yucca",,"[DECEA3]Anbau[ffffff] Yucca","[DECEA3]creciendo[ffffff] Yuca","[DECEA3]pousse[ffffff] Yucca","[DECEA3]in crescita[ffffff] Yucca","[DECEA3]生育中[ffffff] ユッカ（生育中）","[DECEA3]성장 중[ffffff] 유카","[DECEA3]rosnący[ffffff] Jukka","[DECEA3]cultivo[ffffff] Yucca","[DECEA3]растет[ffffff] Юкка","[DECEA3]Yetişen[ffffff] Avize Ağacı","[DECEA3]生长中[ffffff] 丝兰","[DECEA3]生長中[ffffff] 絲蘭"
