Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
ammoArrowFlaming,items,Ammo,,,"[DECEA3]Ammo [ffffff]Arrow, Flaming",,"Feuerpfeil (Munition)","Flecha en llamas (munición)","Flèche enflammée (munition)","Freccia di fuoco (Munizioni)","燃焼矢（弾薬）","불화살 (탄약)","Płonąca strzała (amunicja)","Flecha Flamejante (Munição)","Зажигательная стрела (боеприпасы)","Alevli Ok (Mühimmat)","燃烧箭（弹药）","燃燒箭（彈藥）"
ammoArrowIron,items,Ammo,,,"[DECEA3]Ammo [ffffff]Arrow, Iron",,"Eisenpfeil (Munition)","Flecha de hierro (munición)","Flèche en fer (munition)","Freccia di ferro (Munizioni)","鉄矢（弾薬）","철제 화살 (탄약)","Żelazna strzała (amunicja)","Flecha de Ferro (Munição)","Железная стрела (боеприпасы)","Demir Ok (Mühimmat)","铁箭（弹药）","鐵箭（彈藥）"
ammoArrowSteelAP,items,Ammo,,,"[DECEA3]Ammo [ffffff]Arrow, Steel",,"Stahlpfeil (Munition)","Flecha de acero (munición)","Flèche en acier (munition)","Freccia di acciaio (Munizioni)","鉄鋼矢（弾薬）","강철 화살 (탄약)","Stalowa strzała (amunicja)","Flecha de Aço (Munição)","Стальная стрела (боеприпасы)","Çelik Ok (Mühimmat)","钢箭（弹药）","鋼箭（彈藥）"
ammoArrowStone,items,Ammo,,,"[DECEA3]Ammo [ffffff]Arrow, Stone",,"Steinpfeil (Munition)","Flecha de piedra (munición)","Flèche en pierre (munition)","Freccia di pietra (Munizioni)","石矢（弾薬）","돌 화살 (탄약)","Kamienna strzała (amunicja)","Flecha de Pedra (Munição)","Каменная стрела (боеприпасы)","Taş Ok (Mühimmat)","石箭（弹药）","石箭（彈藥）"
ammoBlunderbuss,items,Ammo,,,"[DECEA3]Ammo [ffffff]Blunderbuss",,"Donnerbüchsenmunition","Munición de trabuco","Munition de tromblon","Munizioni per la spingarda","ラッパ銃用弾薬","나팔총 탄약","Amunicja do garłacza","Munição de Bacamarte","Боеприпасы для мушкетона","Alaybozan Mühimmatı","雷筒弹药","大口徑短槍彈藥"
ammoCrossbowBoltExploding,items,Ammo,,,"[DECEA3]Ammo [ffffff]Bolts, Exploding",,"Sprengbolzen für Armbrüste","Saetas explosiva para ballesta","Carreaux d'arbalète explosifs","Dardi per balestra esplosivi","クロスボウ用爆発ボルト","폭발 석궁 볼트","Wybuchowe bełty","Virotes de Besta Explosivos","Взрывные болты для арбалета","Patlayan Arbalet Oku","爆炸弩箭","爆炸十字弓箭"
ammoCrossbowBoltFlaming,items,Ammo,,,"[DECEA3]Ammo [ffffff]Bolt, Flaming",,"Feuerbolzen für Armbrüste (Munition)","Saeta en llamas para ballesta (munición)","Carreau d'arbalète enflammé (munition)","Dardo per balestra infuocato (Munizioni)","クロスボウ用燃焼ボルト（弾薬）","불 석궁 볼트 (탄약)","Płonący bełt (amunicja)","Virotes de Besta Flamejantes (Munição)","Зажигательный болт для арбалета (боеприпасы)","Alevli Arbalet Oku (Mühimmat)","燃烧弩箭（弹药）","燃燒十字弓箭（彈藥）"
ammoCrossbowBoltIron,items,Ammo,,,"[DECEA3]Ammo [ffffff]Bolt, Iron",,"Eisenbolzen für Armbrüste (Munition)","Saeta de hierro para ballesta (munición)","Carreau d'arbalète en fer (munition)","Dardo per balestra di ferro (Munizioni)","クロスボウ用鉄ボルト（弾薬）","철제 석궁 볼트 (탄약)","Żelazny bełt (amunicja)","Virotes de Besta de Ferro (Munição)","Железный болт для арбалета (боеприпасы)","Demir Arbalet Oku (Mühimmat)","铁弩箭（弹药）","鐵十字弓箭（彈藥）"
ammoCrossbowBoltSteelAP,items,Ammo,,,"[DECEA3]Ammo [ffffff]Bolt, Steel",,"Stahlbolzen für Armbrüste (Munition)","Saeta de acero para ballesta (munición)","Carreau d'arbalète en acier (munition)","Dardo per balestra d'acciaio (Munizioni)","クロスボウ用鉄鋼ボルト（弾薬）","강철 석궁 볼트 (탄약)","Stalowy bełt (amunicja)","Virotes de Besta de Aço (Munição)","Стальной болт для арбалета (боеприпасы)","Çelik Arbalet Oku (Mühimmat)","钢弩箭（弹药）","鋼十字弓箭（彈藥）"
ammoCrossbowBoltStone,items,Ammo,,,"[DECEA3]Ammo [ffffff]Bolt, Stone",,"Steinbolzen für Armbrüste (Munition)","Saeta de piedra para ballesta (munición)","Carreau d'arbalète en pierre (munition)","Dardo per balestra di pietra (Munizioni)","クロスボウ用石ボルト（弾薬）","돌 석궁 볼트 (탄약)","Kamienny bełt (amunicja)","Virotes de Besta de Pedra (Munição)","Каменный болт для арбалета (боеприпасы)","Taş Arbalet Oku (Mühimmat)","石头弩箭（弹药）","石十字弓箭（彈藥）"
ammoDartIron,items,Ammo,,,"[DECEA3]Ammo [ffffff]Iron Dart",,"Eisendart (Munition)","Dardo de hierro (munición)","Fléchette en fer (munition)","Dardo di ferro (Munizioni)","鉄ダーツ（弾薬）","철제 다트 (탄약)","Żelazna rzutka (amunicja)","Dardo de Ferro (Munição)","Железный дротик (боеприпасы)","Demir Tuzak Oku (Mühimmat)","铁飞镖（弹药）","鐵標槍（彈藥）"
ammoJunkTurretAP,items,Ammo,,,"[DECEA3]Ammo [ffffff]Robotic Turret, AP",,"Panzerbrechende Robotik-Geschützturm-Munition","Munición perforante para torretas robóticas","Munitions AP de tourelle robotique","Munizioni perforanti per torretta robotica","APロボット砲台弾","로보틱 터렛 철갑탄","Amunicja przeciwpancerna do robotycznej wieżyczki","Munição de Torreta Robótica AP","Бронебойные боеприпасы для роботизированной пушки","Zırh Delici Robot Taret Mühimmatı","机器人炮塔穿甲弹药","AP機器人炮塔彈藥"
ammoJunkTurretRegular,items,Ammo,,,"[DECEA3]Ammo [ffffff]Robotic Turret, Basic",,"Robotik-Geschützturm-Munition","Munición de torreta robótica","Munitions de tourelle robotique","Munizioni per torretta robotica","ロボット砲台用弾薬","로보틱 터렛 탄약","Amunicja do robotycznej wieżyczki","Munição de Torreta Robótica","Боеприпасы для роботизированной пушки","Robot Taret Mühimmatı","机器人炮塔弹药","機器人炮塔彈藥"
ammoJunkTurretShell,items,Ammo,,,"[DECEA3]Ammo [ffffff]Robotic Turret, Shells",,"Robotik-Geschützturm-Patronen (Munition)","Cartuchos para torretas robóticas (munición)","Cartouches de tourelle robotique (munitions)","Bossoli per torretta robotica (Munizioni)","ロボット砲台シェル(弾)","로보틱 터렛 포탄(탄약)","Naboje ze śrutem do robotycznej wieżyczki (amunicja)","Cartuchos de Torreta Robótica (Munição)","Патроны для роботизированной пушки (боеприпасы)","Robot Taret Fişeği (Mühimmat)","机器人炮塔霰弹（弹药）","機器人炮塔散彈 (彈藥)"
ammoRocketFrag,items,Ammo,,,"[DECEA3]Ammo [ffffff]Rocket Frag",,"Frag-Rakete (Munition)","Cohete de mano (munición)","Roquette à fragmentation (munition)","Razzo frag (Munizioni)","破砕ロケット（弾薬）","로켓 파편 (탄약)","Rakieta (amunicja)","Foguete de Fragmentação (Munição)","Осколочная реактивная граната (боеприпасы)","Parçalı Roket (Mühimmat)","火箭弹（弹药）","火箭手榴彈（彈藥）"
ammoRocketHE,items,Ammo,,,"[DECEA3]Ammo [ffffff]Rocket HE",,"HE-Rakete (Munition)","Cohete altamente explosivo (munición)","Roquette HE (munition)","Razzo AE","榴弾ロケット（弾薬）","로켓 HE (탄약)","Rakieta z dodatkowymi ładunkami wybuchowymi (amunicja)","Foguete de Alto Explosivo (Munição)","Фугасная реактивная граната (боеприпасы)","Roket HE (Mühimmat)","高爆火箭弹（弹药）","火箭高爆彈（彈藥）"
ammoShotgunBreachingSlug,items,Ammo,,,"[DECEA3]Ammo [ffffff]Shotgun Breaching Slug",,"Schrotflinten-Türöffnergeschoss (Munition)","Bala de rotura de escopeta (munición)","Balle brise-porte pour fusil à pompe","Cartuccia da irruzione per fucile (Munizioni)","ショットガン用ブリーチング弾（弾薬）","샷건 돌파 슬러그 (탄약)","Amunicja do strzelby do wyważania drzwi (amunicja)","Projétil Pesado de Espingarda (Munição)","Патроны с разделённым пороховым зарядом для дробовика (боеприпасы)","Pompalı Tüfek Savunma Fişeği (Mühimmat)","霰弹枪拆门弹（弹药）","散彈獵槍破門彈盒（彈藥）"
ammoShotgunShell,items,Ammo,,,"[DECEA3]Ammo [ffffff]Shotgun Shell",,"Schrotflintenpatrone (Munition)","Cartucho de escopeta (munición)","Cartouche de fusil à pompe (munition)","Bossolo per fucile (Munizioni)","ショットガン用シェル（弾薬）","샷건 탄약 (탄약)","Naboje do strzelby (amunicja)","Cartucho de Espingarda (Munição)","Патроны для дробовика (боеприпасы)","Pompalı Tüfek Fişeği (Mühimmat)","霰弹（弹药）","散彈獵槍子彈（彈藥）"
ammoShotgunSlug,items,Ammo,,,"[DECEA3]Ammo [ffffff]Shotgun AP Slug",,"Panzerbrechendes Schrotflintengeschoss (Munition)","Bala con perforación de armadura de escopeta (munición)","Balle AP pour fusil à pompe (munition)","Cartuccia perforante per fucile (Munizioni)","ショットガン用AP弾（弾薬）","샷건 AP 슬러그 (탄약)","Przeciwpancerne naboje kulowe do strzelby (amunicja)","Projétil AP de Espingarda (Munição)","Бронебойные патроны для дробовика (боеприпасы)","Pompalı Tüfek AP Fişeği (Mühimmat)","霰弹枪穿甲弹（弹药）","散彈獵槍穿甲彈（彈藥）"
thrownAmmoMolotovCocktail,items,Item,,,"[DECEA3]Ammo [ffffff]Molotov Cocktail",,"Molotowcocktail (Munition)","Cóctel molotov (munición)","Cocktail Molotov (munition)","Molotov","モロトフ・カクテル（弾薬）","화염병 (탄약)","Koktajl Mołotowa (amunicja)","Coquetel Molotov (munição)","Коктейль Молотова (боеприпасы)","Molotof Kokteyli (Mühimmat)","燃烧瓶（弹药）","燃燒彈（彈藥）"
thrownAmmoPipeBomb,items,Item,,,"[DECEA3]Ammo [ffffff]Pipe Bomb",,"Rohrbombe (Munition)","Bomba casera (munición)","Bombe-tuyau (munition)","Tubo bomba","パイプ爆弾（弾丸）","파이프 폭탄 (탄약)","Rurobomba (amunicja)","Bomba caseira (munição)","Самодельная бомба (боеприпасы)","Boru Bombası (Mühimmat)","管状炸弹（弹药）","管狀炸彈（彈藥）"
thrownDynamite,items,Item,,,"[DECEA3]Ammo [ffffff]Stick of Dynamite",,"Dynamitstange (Munition)","Cartucho de dinamita (munición)","Bâton de dynamite (munition)","Candelotto di dinamite","ダイナマイトスティック（弾薬）","다이너마이트 한 개","Laska dynamitu (amunicja)","Banana de dinamite (munição)","Динамитная шашка (боеприпасы)","Dinamit Lokumu (Mühimmat)","柱状炸药（弹药）","柱狀炸藥包（彈藥）"
thrownTimedCharge,items,Item,,,"[DECEA3]Ammo [ffffff]Timed Charge",,"Zeitzünder (Munition)","Carga con temporizador (munición)","Charge programmée (munition)","Bomba a orologeria","時限爆弾（弾薬）","시한 폭탄 (탄약)","Ładunek z detonatorem czasowym (amunicja)","Carga cronometrada (munição)","Взрывчатка с часовым механизмом (боеприпасы)","Saatli Bomba (Mühimmat)","定时炸弹（弹药）","定時炸彈（彈藥）"
resourceGunPowderBundle,items,Item,,,"Gun Powder, [DECEA3]Stack of 1000",,"Stapel Schießpulver (1.000)","Pila de pólvora (1000)","Pile de poudre à canon (1 000)","Mucchio di polvere da sparo (1.000)","大量の火薬（1000）","화약 더미 (1000)","Stos prochu strzelniczego (1000)","Pilha de pólvora (1000)","Запас пороха (1000)","Barut Yığını (1000)","一堆火药（1000）","火藥堆（1000)"
resourceLockPickBundle,items,Item,,,"Lock Pick, [DECEA3]Stack of 50",,"Stapel Dietriche (50)","Pila de ganzúas (50)","Pile d'outils de crochetage (50)","Mucchio di grimaldelli (50)","大量のロックピック（50）","자물쇠 따개 뭉치(50)","Stos wytrychów (50)","Pilha de gazuas (50)","Запас отмычек (50)","Maymuncuk Yığını (50)","一堆撬锁工具（50）","一堆撬鎖工具（50）"
resourceCoalBundle,items,Item,,,"Coal, [DECEA3]Stack of 6000",,"Stapel Kohle (6.000)","Pila de carbón (6000)","Pile de charbon (6 000)","Mucchio di carbone (6.000)","大量の石炭（6000）","석탄 더미 (6000)","Stos węgla (6000)","Pilha de Carvão (6000)","Запас угля (6000)","Kömür Yığını (6000)","一堆煤炭（6000）","煤堆（6000）"
resourceLeadBundle,items,Item,,,"Lead, [DECEA3]Stack of 6000",,"Stapel Blei (6.000)","Pila de plomo (6000)","Pile de plomb (6 000)","Mucchio di piombo (6.000)","大量の鉛（6000）","납 더미 (6000)","Stos ołowiu (6000)","Pilha de chumbo (6000)","Запас свинца (6000)","Kurşun Yığını (6000)","一堆铅（6000）","一堆鉛（6000)"
resourceOilShaleBundle,items,Item,,,"Oil Shale, [DECEA3]Stack of 6000",,"Stapel Ölschiefer (6.000)","Pila de esquisto bituminoso (6000)","Pile de schiste bitumineux (6 000)","Mucchio di scisto bituminoso (6.000)","大量のオイルシェール（6000）","오일 셰일 더미 (6000)","Stos łupków bitumicznych (6000)","Pilha de Óleo de Xisto (6000)","Запас горючего сланца (6000)","Petrol Kayası Yığını (6000)","一堆油页岩（6000）","油頁岩堆（6000)"
resourcePotassiumNitratePowderBundle,items,Item,,,"Nitrate Powder, [DECEA3]Stack of 6000",,"Stapel Nitratpulver (6.000)","Pila de pólvora de nitrato (6000)","Pile de poudre de nitrate (6 000)","Mucchio di salnitro (6.000)","大量の硝石粉末（6000）","질산염 분말 더미 (6000)","Sypki azotan (6000)","Pilha de nitrato de potássio (6000)","Запас порошковой селитры (6000)","Nitrat Tozu Yığını (6000)","一堆硝酸盐粉（6000）","一堆硝酸鹽粉（6000)"
resourceRockSmallBundle,items,Item,,,"Small Stone, [DECEA3]Stack of 6000",,"Stapel kleiner Steine (6.000)","Pila de piedra pequeña (6000)","Pile de petites pierres (6 000)","Mucchio di sassi (6.000)","大量の小石（6000）","작은 돌더미 (6000)","Stos małych kamyków (6000)","Pilha de pedras pequenas (6000)","Запас маленьких камней (6000)","Küçük Taş Yığını (6000)","一堆小石子（6000）","一堆小石頭（6000)"
resourceScrapIronBundle,items,Item,,,"Iron, [DECEA3]Stack of 6000",,"Stapel Eisen (6.000)","Pila de hierro (6000)","Pile de fer (6 000)","Mucchio di ferro (6.000)","大量の鉄材（6000）","철제 더미 (6000)","Stos żelaza (6000)","Pilha de ferro (6000)","Запас железа (6000)","Demir Yığını (6000)","一堆铁（6000）","鐵堆（6000)"
resourceWoodBundle,items,Item,,,"Wood, [DECEA3]Stack of 6000",,"Stapel Holz (6.000)","Pila de madera (6000)","Pile de bois (6 000)","Mucchio di legno (6.000)","大量の木材（6000）","목재 더미 (6000)","Stos drewna (6000)","Pilha de madeira (6000)","Запас дерева (6000)","Tahta Yığını (6000)","一堆木头（6000）","一堆木頭（6000)"
addedChecklist,Core,checklist,,,"Added",,"Hinzugefügt","Agregada","Ajoutée","Aggiunto","追加した","추가됨","Dodany","Adicionada","Добавлен","Ek olarak","额外的","額外的"
armorIronSet,Core,checklist,,,"Iron Armor",,"Eisenrüstung","Armadura de hierro","Armure de fer","Armatura di ferro","鉄鎧","철 갑옷","Żelazna zbroja","Armadura de ferro","Железная броня","Demir zırh","铁盔甲","鐵盔甲"
armorLeatherSet,Core,checklist,,,"Leather Armor",,"Lederrüstung","Armadura de cuero","Armure en cuir","Armatura in pelle","革鎧","가죽 갑옷","Skórzany pancerz","Armadura de couro","Кожаная броня","Deri zırh","皮革盔甲","皮革盔甲"
armorMilitarySet,Core,checklist,,,"Military Armor",,"Militärische Rüstung","Armadura militar","Armure militaire","Armatura militare","軍服","군사 갑옷","Armor wojskowy.","Armadura militar","Военная броня","Askeri zırh","军用盔甲","軍用盔甲"
armorSteelSet,Core,checklist,,,"Steel Armor",,"Stahlrüstung","Armadura de acero","Armure en acier","Armatura in acciaio","スチールアーマー","철강 갑옷","Stalowa zbroja","Armadura de aço","Стальная броня","Çelik zırh","钢甲","鋼甲"
armorWeaponsChecklist,Core,checklist,,,"Armor + Weapons",,"Rüstung + Waffen","Armadura + Armas","Armure + Armes","Armatura + Armi","アーマー+武器","갑옷 + 무기","Pancerz + Broń","Armadura + Armas","Броня + Оружие","Zırh + Silahlar","护甲+武器","護甲+武器"
checklistHovering,Core,checklist,,,"(hover cursor over an icon for its name)",,"(Bewegen Sie den Mauszeiger über ein Symbol, um dessen Namen anzuzeigen)","(Coloque el cursor sobre un icono por su nombre)","(Survolez le curseur sur une icône pour son nom)","(Cursore del mouse su un'icona per il suo nome)","（名前のアイコンの上にカーソルをカーソル）","(이름을위한 아이콘을 탑승하는 커서)","(Hover Cursor na ikonie jego nazwy)","(Hover Cursor sobre um ícone para o seu nome)","(курсор наведите курсор на значок для его имени)","(İmleci, adı için bir simgenin üzerine getirin)","（将光标悬停在其名称上的图标上）","（將光標懸停在其名稱上的圖標上）"
checklistRead,Core,checklist,,,"(0 = not read,    1 = read)",,"(0 = nicht lesen, 1 = lesen)","(0 = no leer, 1 = leer)","(0 = pas lu, 1 = lire)","(0 = non letto, 1 = Leggi)","（0 =読み込まない、1 =読み取り）","(0 = 읽지 않음, 1 = 읽음)","(0 = nie czytaj, 1 = czytaj)","(0 = não lido, 1 = ler)","(0 = не читайте, 1 = прочитать)","(0 = okumadım, 1 = okuma)","（0 =未读取，1 =读取）","（0 =未讀取，1 =讀取）"
checklistSchematicsTitle,Core,checklist,,,"Crafting List",,"Herstellung","Fabricación","Fabrication","Creazione","クラフト","생산하다","Rzemiosło","Fabricar","Pемесло","Üretme","制造业","製造業"
consumablesChecklist,Core,checklist,,,"Consumables",,"Verbrauchsmaterial","Consumibles","Consommables","Materiali di consumo","消耗品","소모품","Materiały eksploatacyjne","Consumíveis","Расходные материалы","Sarf malzemeleri","消耗品","消耗品"
equipmentChecklist,Core,checklist,,,"Equipment",,"Ausrüstung","Equipo","Équipement","Attrezzatura","装置","장비","Ekwipunek","Equipamento","Оборудование","Teçhizat","设备","設備"
modsChecklist,Core,checklist,,,"Mods",,"Modifikationen","Modificaciones","Modifications","Modifiche","変更","수정","Modyfikacje","Modificações","Модификации","Değişiklikler","修改","修改"
poweredDoors,Core,checklist,,,"Powered Doors and Bridges",,"Angetriebene Türen und Brücken","Puertas y puentes motorizados.","Portes et ponts alimentés","Porte e ponti alimentati","パワードドアと橋","구동 문 및 교량","Drzwi zasilane i mosty","Portas e pontes alimentadas","Двери и мосты на питание","Elektrikli Kapılar ve Köprüler","动力门和桥梁","動力門和橋樑"
drinkCanMegaCrush,items,Food,,,"[DECEA3]Drink:[ffffff] Mega Crush",,"Mega Crush","Mega Choque","Mega Crush","Mega crush","メガクラッシュ","메가 크러시","Mega Miazga","Esmaga Cola","Мегадавка","Mega Ezme","碾压王","超級粉碎水"
drinkJarBeer,items,Food,,,"[DECEA3]Drink:[ffffff] Beer",,"Bier","Cerveza","Bière","Birra","ビール","맥주","Piwo","Cerveja","Пиво","Bira","啤酒","啤酒"
drinkJarBlackStrapCoffee,items,Food,,,"[DECEA3]Drink:[ffffff] Coffee: Blackstrap",,"Melasse-Kaffee","Café de melaza","Café Blackstrap","Melassa di caffè","ブラックストラップコーヒー","블랙스트랩 커피","Kawa Blackstrap","Café de Melaço","Кофе рудокопов","Kahve Pekmezi","黑带咖啡","黑糖咖啡"
drinkJarBoiledWater,items,Food,,,"[DECEA3]Drink:[ffffff] Boiled Water",,"Gekochtes Wasser","Agua hervida","Eau bouillie","Acqua bollita","お湯","끓인 물","Gotowana woda","Água Fervida","Кипяченая вода","Kaynamış Su","开水","開水"
drinkJarCoffee,items,Food,,,"[DECEA3]Drink:[ffffff] Coffee",,"Kaffee","Café","Café","Caffè","コーヒー","커피","Kawa","Café","Кофе","Kahve","咖啡","咖啡"
drinkJarEmpty,items,Food,,,"[DECEA3]Drink:[ffffff] Empty Water Jar",,"Leerer Wasserkrug","Tarro de agua vacío","Bocal d'eau vide","Barattolo di acqua vuoto","空の水瓶","빈 물병","Pusty szklany słoik","Jarra vazia de água","Пустая банка для воды","Boş Su Kavanozu","空水罐","空水罐"
drinkJarGoldenRodTea,items,Food,,,"[DECEA3]Drink:[ffffff] Goldenrod Tea",,"Goldrutentee","Té de vara de oro","Thé de gerbe d'or","Infuso di verga d'oro","アキノキリンソウ茶","미역취 차","Herbata z nawłoci","Chá de solidago","Чай из золотарника","Altınbaşak Çayı","秋麒麟茶","麒麟草茶"
drinkJarGrainAlcohol,items,Food,,,"[DECEA3]Medical:[ffffff] Grain Alcohol",,"Gärungsalkohol","Alcohol de grano","Alcool de grain","Alcol etilico","穀物アルコール","에틸 알코올","Alkohol zbożowy","Álcool etílico","Зерновой спирт","Tahıldan Alkol","谷物酒","酒精"
drinkJarGrandpasAwesomeSauce,items,Food,,,"[DECEA3]Drink:[ffffff] Grandpa's Awesome Sauce",,"Großvaters irre Sauce","Increíble salsa del abuelo","La bonne sauce de papy","Super salsa del nonno","おじいちゃんの素敵なソース","할아버지의 끝내주는 소스","Kozacki sos dziadunia","Molho especial do vovô","Классное дедушкино пойло","Dedenin Muhteşem Sosu","祖父的美味酱","爺棒醬"
drinkJarGrandpasForgettingElixir,items,Food,,,"[DECEA3]Drink:[ffffff] Grandpa's Fergit'n Elixir",,"Großvaters Vergisselexir","Elixir del olvido del abuelo","Élixir d'oubli de papy","Elisir dell'oblio del nonno","おじいちゃんの健忘エリクサー","할아버지의 깜빡깜빡 영약","Eliksir sklerozy dziadunia","Elixir do esquecimento do vovô","Дедушкин эликсир слабой памяти","Dedenin Unutkanlık İksiri","祖父的遗忘妙药","遺忘聖水"
drinkJarGrandpasLearningElixir,items,Food,,,"[DECEA3]Drink:[ffffff] Grandpa's Learnin' Elixir",,"Großvaters Lernelexir","Elixir del aprendizaje del abuelo","Élixir d'apprentissage de papy","Elisir dell'apprendimento del nonno","おじいちゃんの学習エリクサー","할아버지의 학습 영약","Eliksir nauki dziadunia","Elixir da aprendizagem do vovô","Дедушкин эликсир для учебы","Dedenin Zihin Açan İksiri","祖父的学习妙药","智慧聖水"
drinkJarGrandpasMoonshine,items,Food,,,"[DECEA3]Drink:[ffffff] Grandpa's Moonshine",,"Großvaters Mondschein","Alcohol destilado ilegalmente del abuelo","Alcool de contrebande de papy","Whisky clandestino del nonno","おじいちゃんの密造酒","할아버지의 밀주","Księżycówka dziadunia","Birita do vovô","Дедушкин самогон","Dedenin Ev Yapımı Likörü","祖父的私酒","爺爺的私釀酒"
drinkJarPureMineralWater,items,Food,,,"[DECEA3]Drink:[ffffff] Pure Mineral Water",,"Reines Mineralwasser","Agua mineral pura","Eau minérale pure","Acqua minerale pura","ピュアミネラルウォーター","깨끗한 생수","Czysta woda mineralna","Água mineral pura","Чистая минеральная вода","Saf Maden Suyu","纯净矿泉水","純礦泉水"
drinkJarRedTea,items,Food,,,"[DECEA3]Drink:[ffffff] Red Tea",,"Roter Tee","Té rojo","Thé rouge","Tè rosso","紅茶","홍차","Czerwona herbata","Chá vermelho","Красный чай","Kırmızı Çay","红茶","紅茶"
